race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;10K;NA;NA;18356;NA;NA;"NA";"DEU";1952;M;M55;NA;"00:57:03";"NA";59;57.05;NA
21k;complete;NA;10603;9992;NA;NA;"NA";"DEU";1975;M;M35;1096;"02:06:00";"02:25:17";36;126;145.2833
21k;10K;NA;NA;9992;NA;NA;"NA";"DEU";1975;M;M35;NA;"01:02:10";"NA";36;62.1667;NA
21k;complete;NA;10604;3881;NA;NA;"NA";"DEU";1983;M;MH;1287;"02:06:00";"02:09:03";28;126;129.05
21k;10K;NA;NA;3881;NA;NA;"NA";"DEU";1983;M;MH;NA;"00:52:57";"NA";28;52.95;NA
21k;complete;NA;10605;4489;NA;NA;"NA";"CHE";1952;M;M55;454;"02:06:00";"02:10:31";59;126;130.5167
21k;10K;NA;NA;4489;NA;NA;"NA";"CHE";1952;M;M55;NA;"00:54:23";"NA";59;54.3833;NA
21k;complete;NA;10605;9259;NA;NA;"NA";"DEU";1964;M;M45;1717;"02:06:00";"02:27:10";47;126;147.1667
21k;10K;NA;NA;9259;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:58:22";"NA";47;58.3667;NA
21k;complete;NA;10607;7789;NA;NA;"NA";"DEU";1975;M;M35;1097;"02:06:00";"02:10:45";36;126;130.75
21k;10K;NA;NA;7789;NA;NA;"NA";"DEU";1975;M;M35;NA;"00:54:32";"NA";36;54.5333;NA
21k;complete;NA;10608;18620;NA;NA;"Grünheide";"DEU";1969;M;M40;1557;"02:06:00";"02:30:59";42;126;150.9833
21k;10K;NA;NA;18620;NA;NA;"Grünheide";"DEU";1969;M;M40;NA;"00:58:12";"NA";42;58.2;NA
21k;complete;NA;10609;17463;NA;NA;"NA";"FRA";1970;M;M40;1558;"02:06:01";"02:26:16";41;126.0167;146.2667
21k;10K;NA;NA;17463;NA;NA;"NA";"FRA";1970;M;M40;NA;"00:58:44";"NA";41;58.7333;NA
21k;complete;NA;10610;5528;NA;NA;"NA";"FRA";1959;M;M50;994;"02:06:01";"02:26:16";52;126.0167;146.2667
21k;10K;NA;NA;5528;NA;NA;"NA";"FRA";1959;M;M50;NA;"00:58:44";"NA";52;58.7333;NA
21k;complete;NA;10611;7279;NA;NA;"NA";"DEU";1987;M;MH;1288;"02:06:01";"02:25:27";24;126.0167;145.45
21k;10K;NA;NA;7279;NA;NA;"NA";"DEU";1987;M;MH;NA;"00:58:46";"NA";24;58.7667;NA
21k;complete;NA;10612;13275;NA;NA;"Mtv Vorsfelde Marathon";"AUT";1963;M;M45;1718;"02:06:01";"02:13:28";48;126.0167;133.4667
21k;10K;NA;NA;13275;NA;NA;"Mtv Vorsfelde Marathon";"AUT";1963;M;M45;NA;"00:56:01";"NA";48;56.0167;NA
21k;complete;NA;10613;19474;NA;NA;"NA";"DEU";1969;M;M40;1559;"02:06:01";"02:28:28";42;126.0167;148.4667
21k;10K;NA;NA;19474;NA;NA;"NA";"DEU";1969;M;M40;NA;"00:56:06";"NA";42;56.1;NA
21k;complete;NA;10614;19363;NA;NA;"Fa. Thermo Fisher BRAHMS GmbH";"DEU";0;M;MH;1289;"02:06:02";"02:26:33";2011;126.0333;146.55
21k;10K;NA;NA;19363;NA;NA;"Fa. Thermo Fisher BRAHMS GmbH";"DEU";0;M;MH;NA;"00:59:10";"NA";2011;59.1667;NA
21k;complete;NA;10614;F6413;NA;NA;"Skiftevej";"DNK";1964;W;W45;355;"02:06:02";"02:26:13";47;126.0333;146.2167
21k;10K;NA;NA;F6413;NA;NA;"Skiftevej";"DNK";1964;W;W45;NA;"00:58:31";"NA";47;58.5167;NA
21k;complete;NA;10616;F4852;NA;NA;"NA";"DEU";1974;W;W35;250;"02:06:02";"02:21:09";37;126.0333;141.15
21k;10K;NA;NA;F4852;NA;NA;"NA";"DEU";1974;W;W35;NA;"00:56:20";"NA";37;56.3333;NA
21k;complete;NA;10617;7576;NA;NA;"NA";"DEU";1965;M;M45;1719;"02:06:02";"02:26:13";46;126.0333;146.2167
21k;10K;NA;NA;7576;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:56:20";"NA";46;56.3333;NA
21k;complete;NA;10617;15123;NA;NA;"NA";"DEU";1965;M;M45;1719;"02:06:02";"02:09:01";46;126.0333;129.0167
21k;10K;NA;NA;15123;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:52:05";"NA";46;52.0833;NA
21k;complete;NA;10619;F4193;NA;NA;"NA";"DEU";1984;W;WH;402;"02:06:02";"02:14:29";27;126.0333;134.4833
21k;10K;NA;NA;F4193;NA;NA;"NA";"DEU";1984;W;WH;NA;"00:58:54";"NA";27;58.9;NA
21k;complete;NA;10620;5562;NA;NA;"Teamwork Berlin";"DEU";1971;M;M40;1560;"02:06:02";"02:11:09";40;126.0333;131.15
21k;10K;NA;NA;5562;NA;NA;"Teamwork Berlin";"DEU";1971;M;M40;NA;"00:53:06";"NA";40;53.1;NA
21k;complete;NA;10621;F3296;NA;NA;"NA";"DEU";1985;W;WH;403;"02:06:02";"02:14:29";26;126.0333;134.4833
21k;10K;NA;NA;F3296;NA;NA;"NA";"DEU";1985;W;WH;NA;"00:59:18";"NA";26;59.3;NA
21k;complete;NA;10622;F7327;NA;NA;"Lauftreff Ilsede\/lahstedt";"DEU";1963;W;W45;356;"02:06:02";"02:26:51";48;126.0333;146.85
21k;10K;NA;NA;F7327;NA;NA;"Lauftreff Ilsede\/lahstedt";"DEU";1963;W;W45;NA;"00:59:39";"NA";48;59.65;NA
21k;complete;NA;10623;F1429;NA;NA;"NA";"USA";1984;W;WH;404;"02:06:03";"02:28:52";27;126.05;148.8667
21k;10K;NA;NA;F1429;NA;NA;"NA";"USA";1984;W;WH;NA;"00:59:54";"NA";27;59.9;NA
21k;complete;NA;10624;F932;NA;NA;"Team Einsteinmarathon Ulm";"DEU";1961;W;W50;201;"02:06:03";"02:16:06";50;126.05;136.1
21k;10K;NA;NA;F932;NA;NA;"Team Einsteinmarathon Ulm";"DEU";1961;W;W50;NA;"00:56:50";"NA";50;56.8333;NA
21k;complete;NA;10625;3179;NA;NA;"NA";"DNK";1978;M;M30;1155;"02:06:03";"02:32:47";33;126.05;152.7833
21k;10K;NA;NA;3179;NA;NA;"NA";"DNK";1978;M;M30;NA;"00:58:45";"NA";33;58.75;NA
21k;complete;NA;10625;4158;NA;NA;"NA";"DEU";1980;M;M30;1155;"02:06:03";"02:31:54";31;126.05;151.9
21k;10K;NA;NA;4158;NA;NA;"NA";"DEU";1980;M;M30;NA;"01:03:41";"NA";31;63.6833;NA
21k;complete;NA;10627;4343;NA;NA;"NA";"DEU";1987;M;MH;1290;"02:06:04";"02:32:48";24;126.0667;152.8
21k;10K;NA;NA;4343;NA;NA;"NA";"DEU";1987;M;MH;NA;"00:58:44";"NA";24;58.7333;NA
21k;complete;NA;10628;F2333;NA;NA;"KSC";"DEU";1969;W;W40;324;"02:06:04";"02:23:47";42;126.0667;143.7833
21k;10K;NA;NA;F2333;NA;NA;"KSC";"DEU";1969;W;W40;NA;"01:00:20";"NA";42;60.3333;NA
21k;complete;NA;10629;13587;NA;NA;"G.s. Peter Pan";"ITA";1972;M;M35;1098;"02:06:05";"02:11:26";39;126.0833;131.4333
21k;10K;NA;NA;13587;NA;NA;"G.s. Peter Pan";"ITA";1972;M;M35;NA;"00:53:07";"NA";39;53.1167;NA
21k;complete;NA;10630;F2073;NA;NA;"NA";"DEU";1981;W;W30;292;"02:06:05";"02:25:40";30;126.0833;145.6667
21k;10K;NA;NA;F2073;NA;NA;"NA";"DEU";1981;W;W30;NA;"00:58:00";"NA";30;58;NA
21k;complete;NA;10631;715;NA;NA;"NA";"DEU";1958;M;M50;995;"02:06:05";"02:25:40";53;126.0833;145.6667
21k;10K;NA;NA;715;NA;NA;"NA";"DEU";1958;M;M50;NA;"00:57:59";"NA";53;57.9833;NA
21k;complete;NA;10632;16788;NA;NA;"NA";"DEU";1970;M;M40;1561;"02:06:05";"02:24:19";41;126.0833;144.3167
21k;10K;NA;NA;16788;NA;NA;"NA";"DEU";1970;M;M40;NA;"00:57:54";"NA";41;57.9;NA
21k;complete;NA;10633;F2288;NA;NA;"NA";"DEU";1963;W;W45;357;"02:06:06";"02:27:15";48;126.1;147.25
21k;10K;NA;NA;F2288;NA;NA;"NA";"DEU";1963;W;W45;NA;"00:58:22";"NA";48;58.3667;NA
21k;complete;NA;10634;9761;NA;NA;"NA";"DEU";1965;M;M45;1721;"02:06:06";"02:29:49";46;126.1;149.8167
21k;10K;NA;NA;9761;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:59:19";"NA";46;59.3167;NA
21k;complete;NA;10635;F3853;NA;NA;"Team Viborg";"DNK";1973;W;W35;251;"02:06:07";"02:29:06";38;126.1167;149.1
21k;10K;NA;NA;F3853;NA;NA;"Team Viborg";"DNK";1973;W;W35;NA;"00:59:46";"NA";38;59.7667;NA
21k;complete;NA;10635;15660;NA;NA;"NA";"DEU";1975;M;M35;1099;"02:06:07";"02:10:29";36;126.1167;130.4833
21k;10K;NA;NA;15660;NA;NA;"NA";"DEU";1975;M;M35;NA;"00:53:47";"NA";36;53.7833;NA
21k;complete;NA;10637;1904;NA;NA;"NA";"DEU";1947;M;M60;205;"02:06:07";"02:10:43";64;126.1167;130.7167
21k;10K;NA;NA;1904;NA;NA;"NA";"DEU";1947;M;M60;NA;"00:57:08";"NA";64;57.1333;NA
21k;complete;NA;10638;5312;NA;NA;"NA";"DEU";1990;M;MH;1291;"02:06:07";"02:28:07";21;126.1167;148.1167
21k;10K;NA;NA;5312;NA;NA;"NA";"DEU";1990;M;MH;NA;"00:54:34";"NA";21;54.5667;NA
21k;complete;NA;10638;3084;NA;NA;"NA";"DEU";1954;M;M55;455;"02:06:07";"02:24:34";57;126.1167;144.5667
21k;10K;NA;NA;3084;NA;NA;"NA";"DEU";1954;M;M55;NA;"00:59:24";"NA";57;59.4;NA
21k;complete;NA;10640;16522;NA;NA;"NA";"DEU";1967;M;M40;1562;"02:06:07";"02:15:30";44;126.1167;135.5
21k;10K;NA;NA;16522;NA;NA;"NA";"DEU";1967;M;M40;NA;"00:55:46";"NA";44;55.7667;NA
21k;complete;NA;10641;12739;NA;NA;"NA";"DEU";1964;M;M45;1722;"02:06:07";"02:27:03";47;126.1167;147.05
21k;10K;NA;NA;12739;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:57:22";"NA";47;57.3667;NA
21k;complete;NA;10642;F7374;NA;NA;"Skokkhópur Hauka";"ISL";1965;W;W45;358;"02:06:08";"02:10:38";46;126.1333;130.6333
21k;10K;NA;NA;F7374;NA;NA;"Skokkhópur Hauka";"ISL";1965;W;W45;NA;"00:54:02";"NA";46;54.0333;NA
21k;complete;NA;10643;12232;NA;NA;"Ecointense Running";"DEU";1976;M;M35;1100;"02:06:08";"02:31:56";35;126.1333;151.9333
21k;10K;NA;NA;12232;NA;NA;"Ecointense Running";"DEU";1976;M;M35;NA;"00:58:02";"NA";35;58.0333;NA
21k;complete;NA;10644;9443;NA;NA;"NA";"DEU";1960;M;M50;996;"02:06:08";"02:15:36";51;126.1333;135.6
21k;10K;NA;NA;9443;NA;NA;"NA";"DEU";1960;M;M50;NA;"00:58:20";"NA";51;58.3333;NA
21k;complete;NA;10645;4690;NA;NA;"NA";"DEU";1967;M;M40;1563;"02:06:08";"02:23:07";44;126.1333;143.1167
21k;10K;NA;NA;4690;NA;NA;"NA";"DEU";1967;M;M40;NA;"00:52:06";"NA";44;52.1;NA
21k;complete;NA;10646;F4977;NA;NA;"NA";"DEU";1976;W;W35;252;"02:06:08";"02:21:11";35;126.1333;141.1833
21k;10K;NA;NA;F4977;NA;NA;"NA";"DEU";1976;W;W35;NA;"00:56:01";"NA";35;56.0167;NA
21k;complete;NA;10647;12350;NA;NA;"NA";"NLD";1982;M;MH;1292;"02:06:08";"02:12:06";29;126.1333;132.1
21k;10K;NA;NA;12350;NA;NA;"NA";"NLD";1982;M;MH;NA;"00:55:06";"NA";29;55.1;NA
21k;complete;NA;10648;18276;NA;NA;"NA";"DEU";1969;M;M40;1564;"02:06:08";"02:15:55";42;126.1333;135.9167
21k;10K;NA;NA;18276;NA;NA;"NA";"DEU";1969;M;M40;NA;"00:58:28";"NA";42;58.4667;NA
21k;complete;NA;10649;16754;NA;NA;"Wroclaw Google";"POL";1983;M;MH;1293;"02:06:09";"02:29:54";28;126.15;149.9
21k;10K;NA;NA;16754;NA;NA;"Wroclaw Google";"POL";1983;M;MH;NA;"00:58:50";"NA";28;58.8333;NA
21k;complete;NA;10650;14152;NA;NA;"NA";"DEU";1990;M;MH;1294;"02:06:09";"02:29:00";21;126.15;149
21k;10K;NA;NA;14152;NA;NA;"NA";"DEU";1990;M;MH;NA;"01:01:12";"NA";21;61.2;NA
21k;complete;NA;10651;3823;NA;NA;"NA";"DEU";1957;M;M50;997;"02:06:09";"02:13:07";54;126.15;133.1167
21k;10K;NA;NA;3823;NA;NA;"NA";"DEU";1957;M;M50;NA;"00:56:24";"NA";54;56.4;NA
21k;complete;NA;10652;16904;NA;NA;"SG Einheit Berliner Bär";"DEU";1942;M;M65;82;"02:06:09";"02:15:12";69;126.15;135.2
21k;10K;NA;NA;16904;NA;NA;"SG Einheit Berliner Bär";"DEU";1942;M;M65;NA;"00:58:08";"NA";69;58.1333;NA
21k;complete;NA;10653;F1887;NA;NA;"NA";"DEU";1966;W;W45;359;"02:06:09";"02:25:56";45;126.15;145.9333
21k;10K;NA;NA;F1887;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:00:50";"NA";45;60.8333;NA
21k;complete;NA;10653;F638;NA;NA;"Lc Ron-hill Berlin";"DEU";1967;W;W40;325;"02:06:09";"02:25:57";44;126.15;145.95
21k;10K;NA;NA;F638;NA;NA;"Lc Ron-hill Berlin";"DEU";1967;W;W40;NA;"01:00:50";"NA";44;60.8333;NA
21k;complete;NA;10653;4659;NA;NA;"NA";"DEU";1974;M;M35;1101;"02:06:09";"02:29:22";37;126.15;149.3667
21k;10K;NA;NA;4659;NA;NA;"NA";"DEU";1974;M;M35;NA;"00:57:18";"NA";37;57.3;NA
21k;complete;NA;10656;3409;NA;NA;"NA";"DEU";1966;M;M45;1723;"02:06:09";"02:15:32";45;126.15;135.5333
21k;10K;NA;NA;3409;NA;NA;"NA";"DEU";1966;M;M45;NA;"00:55:51";"NA";45;55.85;NA
21k;complete;NA;10657;F7022;NA;NA;"Marathon Travel Club";"DNK";1956;W;W55;61;"02:06:10";"02:29:33";55;126.1667;149.55
21k;10K;NA;NA;F7022;NA;NA;"Marathon Travel Club";"DNK";1956;W;W55;NA;"00:56:19";"NA";55;56.3167;NA
21k;complete;NA;10658;7174;NA;NA;"NA";"DEU";1993;M;MJA;76;"02:06:10";"02:22:32";18;126.1667;142.5333
21k;10K;NA;NA;7174;NA;NA;"NA";"DEU";1993;M;MJA;NA;"00:57:25";"NA";18;57.4167;NA
21k;complete;NA;10659;17750;NA;NA;"Team Fliese";"DEU";1989;M;MH;1295;"02:06:10";"02:15:55";22;126.1667;135.9167
21k;10K;NA;NA;17750;NA;NA;"Team Fliese";"DEU";1989;M;MH;NA;"00:59:06";"NA";22;59.1;NA
21k;complete;NA;10660;F951;NA;NA;"Marathon Travel Club";"DNK";1949;W;W60;18;"02:06:10";"02:21:27";62;126.1667;141.45
21k;10K;NA;NA;F951;NA;NA;"Marathon Travel Club";"DNK";1949;W;W60;NA;"00:56:00";"NA";62;56;NA
21k;complete;NA;10661;F7136;NA;NA;"Fa. Spielmann";"DEU";1975;W;W35;253;"02:06:10";"02:15:12";36;126.1667;135.2
21k;10K;NA;NA;F7136;NA;NA;"Fa. Spielmann";"DEU";1975;W;W35;NA;"00:58:55";"NA";36;58.9167;NA
21k;complete;NA;10662;12760;NA;NA;"NA";"DEU";1979;M;M30;1157;"02:06:10";"02:25:06";32;126.1667;145.1
21k;10K;NA;NA;12760;NA;NA;"NA";"DEU";1979;M;M30;NA;"00:58:32";"NA";32;58.5333;NA
21k;complete;NA;10663;F1105;NA;NA;"Aarhus 1900";"DNK";1959;W;W50;202;"02:06:10";"02:25:56";52;126.1667;145.9333
21k;10K;NA;NA;F1105;NA;NA;"Aarhus 1900";"DNK";1959;W;W50;NA;"00:58:38";"NA";52;58.6333;NA
21k;complete;NA;10664;F4560;NA;NA;"NA";"DNK";1963;W;W45;360;"02:06:11";"02:21:25";48;126.1833;141.4167
21k;10K;NA;NA;F4560;NA;NA;"NA";"DNK";1963;W;W45;NA;"00:56:45";"NA";48;56.75;NA
21k;complete;NA;10664;17939;NA;NA;"NA";"DEU";1961;M;M50;998;"02:06:11";"02:26:44";50;126.1833;146.7333
21k;10K;NA;NA;17939;NA;NA;"NA";"DEU";1961;M;M50;NA;"00:57:00";"NA";50;57;NA
21k;complete;NA;10666;5357;NA;NA;"Sv Turbine Neubrandenburg";"DEU";1981;M;M30;1158;"02:06:11";"02:11:26";30;126.1833;131.4333
21k;10K;NA;NA;5357;NA;NA;"Sv Turbine Neubrandenburg";"DEU";1981;M;M30;NA;"00:55:54";"NA";30;55.9;NA
21k;complete;NA;10667;14881;NA;NA;"NA";"DEU";1968;M;M40;1565;"02:06:11";"02:22:53";43;126.1833;142.8833
21k;10K;NA;NA;14881;NA;NA;"NA";"DEU";1968;M;M40;NA;"01:00:52";"NA";43;60.8667;NA
21k;complete;NA;10668;F5467;NA;NA;"Marathon Travel Club";"DNK";1971;W;W40;326;"02:06:11";"02:27:19";40;126.1833;147.3167
21k;10K;NA;NA;F5467;NA;NA;"Marathon Travel Club";"DNK";1971;W;W40;NA;"00:56:30";"NA";40;56.5;NA
21k;complete;NA;10669;18709;NA;NA;"NA";"DEU";1964;M;M45;1724;"02:06:11";"02:15:54";47;126.1833;135.9
21k;10K;NA;NA;18709;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:56:25";"NA";47;56.4167;NA
21k;complete;NA;10670;5344;NA;NA;"NA";"DEU";1970;M;M40;1566;"02:06:11";"02:31:51";41;126.1833;151.85
21k;10K;NA;NA;5344;NA;NA;"NA";"DEU";1970;M;M40;NA;"01:00:09";"NA";41;60.15;NA
21k;complete;NA;10671;14475;NA;NA;"NA";"DEU";1963;M;M45;1725;"02:06:11";"02:10:28";48;126.1833;130.4667
21k;10K;NA;NA;14475;NA;NA;"NA";"DEU";1963;M;M45;NA;"00:54:29";"NA";48;54.4833;NA
21k;complete;NA;10671;F829;NA;NA;"NA";"DEU";1974;W;W35;254;"02:06:11";"02:22:26";37;126.1833;142.4333
21k;10K;NA;NA;F829;NA;NA;"NA";"DEU";1974;W;W35;NA;"00:58:25";"NA";37;58.4167;NA
21k;complete;NA;10673;15112;NA;NA;"NA";"DEU";1965;M;M45;1726;"02:06:11";"02:15:42";46;126.1833;135.7
21k;10K;NA;NA;15112;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:58:01";"NA";46;58.0167;NA
21k;complete;NA;10674;4068;NA;NA;"NA";"DEU";1963;M;M45;1727;"02:06:12";"02:14:51";48;126.2;134.85
21k;10K;NA;NA;4068;NA;NA;"NA";"DEU";1963;M;M45;NA;"00:57:51";"NA";48;57.85;NA
21k;complete;NA;10675;F4345;NA;NA;"NA";"DEU";1973;W;W35;255;"02:06:12";"02:24:20";38;126.2;144.3333
21k;10K;NA;NA;F4345;NA;NA;"NA";"DEU";1973;W;W35;NA;"00:58:26";"NA";38;58.4333;NA
21k;complete;NA;10675;F1131;NA;NA;"NA";"DEU";1963;W;W45;361;"02:06:12";"02:10:53";48;126.2;130.8833
21k;10K;NA;NA;F1131;NA;NA;"NA";"DEU";1963;W;W45;NA;"00:59:22";"NA";48;59.3667;NA
21k;complete;NA;10677;F3687;NA;NA;"NA";"POL";1953;W;W55;62;"02:06:12";"02:16:53";58;126.2;136.8833
21k;10K;NA;NA;F3687;NA;NA;"NA";"POL";1953;W;W55;NA;"00:57:13";"NA";58;57.2167;NA
21k;complete;NA;10678;6560;NA;NA;"Finanzkanzlei Fritzsche";"DEU";1965;M;M45;1728;"02:06:12";"02:32:52";46;126.2;152.8667
21k;10K;NA;NA;6560;NA;NA;"Finanzkanzlei Fritzsche";"DEU";1965;M;M45;NA;"00:59:02";"NA";46;59.0333;NA
21k;complete;NA;10678;12973;NA;NA;"NA";"DEU";1967;M;M40;1567;"02:06:12";"02:14:41";44;126.2;134.6833
21k;10K;NA;NA;12973;NA;NA;"NA";"DEU";1967;M;M40;NA;"00:57:22";"NA";44;57.3667;NA
21k;complete;NA;10680;15239;NA;NA;"CTK-Team Neusitz";"DEU";1950;M;M60;206;"02:06:13";"02:26:42";61;126.2167;146.7
21k;10K;NA;NA;15239;NA;NA;"CTK-Team Neusitz";"DEU";1950;M;M60;NA;"01:01:40";"NA";61;61.6667;NA
21k;complete;NA;10681;18292;NA;NA;"NA";"DEU";1961;M;M50;999;"02:06:13";"02:29:38";50;126.2167;149.6333
21k;10K;NA;NA;18292;NA;NA;"NA";"DEU";1961;M;M50;NA;"00:57:59";"NA";50;57.9833;NA
21k;complete;NA;10682;19378;NA;NA;"Vattenfall";"NLD";1953;M;M55;456;"02:06:14";"02:25:00";58;126.2333;145
21k;10K;NA;NA;19378;NA;NA;"Vattenfall";"NLD";1953;M;M55;NA;"01:00:22";"NA";58;60.3667;NA
21k;complete;NA;10683;16519;NA;NA;"NA";"DEU";1967;M;M40;1568;"02:06:14";"02:23:56";44;126.2333;143.9333
21k;10K;NA;NA;16519;NA;NA;"NA";"DEU";1967;M;M40;NA;"01:00:00";"NA";44;60;NA
21k;complete;NA;10683;F1876;NA;NA;"NA";"DEU";1985;W;WH;405;"02:06:14";"02:14:07";26;126.2333;134.1167
21k;10K;NA;NA;F1876;NA;NA;"NA";"DEU";1985;W;WH;NA;"00:57:56";"NA";26;57.9333;NA
21k;complete;NA;10683;5884;NA;NA;"Fsv Hansa 07";"DEU";1980;M;M30;1159;"02:06:14";"02:23:36";31;126.2333;143.6
21k;10K;NA;NA;5884;NA;NA;"Fsv Hansa 07";"DEU";1980;M;M30;NA;"00:57:26";"NA";31;57.4333;NA
21k;complete;NA;10686;F4040;NA;NA;"NA";"DNK";1983;W;WH;406;"02:06:14";"02:21:53";28;126.2333;141.8833
21k;10K;NA;NA;F4040;NA;NA;"NA";"DNK";1983;W;WH;NA;"00:59:38";"NA";28;59.6333;NA
21k;complete;NA;10687;F3223;NA;NA;"NA";"NLD";1984;W;WH;407;"02:06:14";"02:24:06";27;126.2333;144.1
21k;10K;NA;NA;F3223;NA;NA;"NA";"NLD";1984;W;WH;NA;"00:56:17";"NA";27;56.2833;NA
21k;complete;NA;10687;11487;NA;NA;"NA";"DEU";1954;M;M55;457;"02:06:14";"02:16:09";57;126.2333;136.15
21k;10K;NA;NA;11487;NA;NA;"NA";"DEU";1954;M;M55;NA;"00:59:45";"NA";57;59.75;NA
21k;complete;NA;10689;6131;NA;NA;"NA";"DEU";1975;M;M35;1102;"02:06:15";"02:27:19";36;126.25;147.3167
21k;10K;NA;NA;6131;NA;NA;"NA";"DEU";1975;M;M35;NA;"01:01:29";"NA";36;61.4833;NA
21k;complete;NA;10690;8186;NA;NA;"NA";"DEU";1974;M;M35;1103;"02:06:15";"02:32:05";37;126.25;152.0833
21k;10K;NA;NA;8186;NA;NA;"NA";"DEU";1974;M;M35;NA;"00:54:20";"NA";37;54.3333;NA
21k;complete;NA;10690;12672;NA;NA;"Blaukreuz-zentrum Kassel";"DEU";1956;M;M55;458;"02:06:15";"02:17:02";55;126.25;137.0333
21k;10K;NA;NA;12672;NA;NA;"Blaukreuz-zentrum Kassel";"DEU";1956;M;M55;NA;"00:57:51";"NA";55;57.85;NA
21k;complete;NA;10690;5127;NA;NA;"Dähne Architekten";"DEU";1955;M;M55;458;"02:06:15";"02:14:20";56;126.25;134.3333
21k;10K;NA;NA;5127;NA;NA;"Dähne Architekten";"DEU";1955;M;M55;NA;"00:56:14";"NA";56;56.2333;NA
21k;complete;NA;10693;F4788;NA;NA;"NA";"SWE";1972;W;W35;256;"02:06:15";"02:21:29";39;126.25;141.4833
21k;10K;NA;NA;F4788;NA;NA;"NA";"SWE";1972;W;W35;NA;"00:54:54";"NA";39;54.9;NA
21k;complete;NA;10694;8012;NA;NA;"NA";"DEU";1970;M;M40;1569;"02:06:16";"02:15:58";41;126.2667;135.9667
21k;10K;NA;NA;8012;NA;NA;"NA";"DEU";1970;M;M40;NA;"00:56:51";"NA";41;56.85;NA
21k;complete;NA;10695;F3970;NA;NA;"NA";"DEU";1969;W;W40;327;"02:06:16";"02:16:02";42;126.2667;136.0333
21k;10K;NA;NA;F3970;NA;NA;"NA";"DEU";1969;W;W40;NA;"00:56:25";"NA";42;56.4167;NA
21k;complete;NA;10696;18021;NA;NA;"NA";"CHE";1975;M;M35;1104;"02:06:16";"02:13:47";36;126.2667;133.7833
21k;10K;NA;NA;18021;NA;NA;"NA";"CHE";1975;M;M35;NA;"00:55:10";"NA";36;55.1667;NA
21k;complete;NA;10697;14119;NA;NA;"NA";"DEU";1954;M;M55;460;"02:06:16";"02:22:30";57;126.2667;142.5
21k;10K;NA;NA;14119;NA;NA;"NA";"DEU";1954;M;M55;NA;"00:56:44";"NA";57;56.7333;NA
21k;complete;NA;10698;14521;NA;NA;"NA";"DEU";1977;M;M30;1160;"02:06:17";"02:23:30";34;126.2833;143.5
21k;10K;NA;NA;14521;NA;NA;"NA";"DEU";1977;M;M30;NA;"01:00:22";"NA";34;60.3667;NA
21k;complete;NA;10699;F3325;NA;NA;"NA";"DNK";1959;W;W50;203;"02:06:17";"02:15:06";52;126.2833;135.1
21k;10K;NA;NA;F3325;NA;NA;"NA";"DNK";1959;W;W50;NA;"00:56:45";"NA";52;56.75;NA
21k;complete;NA;10700;17279;NA;NA;"NA";"DEU";1965;M;M45;1729;"02:06:17";"02:14:23";46;126.2833;134.3833
21k;10K;NA;NA;17279;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:57:06";"NA";46;57.1;NA
21k;complete;NA;10701;9785;NA;NA;"NA";"DEU";1961;M;M50;1000;"02:06:17";"02:27:13";50;126.2833;147.2167
21k;10K;NA;NA;9785;NA;NA;"NA";"DEU";1961;M;M50;NA;"00:56:31";"NA";50;56.5167;NA
21k;complete;NA;10702;12368;NA;NA;"NA";"DEU";1962;M;M45;1730;"02:06:17";"02:12:05";49;126.2833;132.0833
21k;10K;NA;NA;12368;NA;NA;"NA";"DEU";1962;M;M45;NA;"00:55:41";"NA";49;55.6833;NA
21k;complete;NA;10703;9787;NA;NA;"NA";"DEU";1990;M;MH;1296;"02:06:17";"02:27:13";21;126.2833;147.2167
21k;10K;NA;NA;9787;NA;NA;"NA";"DEU";1990;M;MH;NA;"00:56:46";"NA";21;56.7667;NA
21k;complete;NA;10704;5292;NA;NA;"NA";"DNK";1962;M;M45;1731;"02:06:17";"02:15:06";49;126.2833;135.1
21k;10K;NA;NA;5292;NA;NA;"NA";"DNK";1962;M;M45;NA;"00:56:46";"NA";49;56.7667;NA
21k;complete;NA;10704;F2153;NA;NA;"NA";"DEU";1970;W;W40;328;"02:06:17";"02:09:32";41;126.2833;129.5333
21k;10K;NA;NA;F2153;NA;NA;"NA";"DEU";1970;W;W40;NA;"00:53:27";"NA";41;53.45;NA
21k;complete;NA;10706;16046;NA;NA;"NA";"DEU";1989;M;MH;1297;"02:06:18";"02:30:26";22;126.3;150.4333
21k;10K;NA;NA;16046;NA;NA;"NA";"DEU";1989;M;MH;NA;"00:58:15";"NA";22;58.25;NA
21k;complete;NA;10707;10227;NA;NA;"NA";"USA";1969;M;M40;1570;"02:06:18";"02:32:40";42;126.3;152.6667
